,C,F,H,N,O,C2_0.5,C2_0.6,C2_0.7,C2_0.8,C2_0.9,C2_1.0,C2_1.1,C2_1.2,C2_1.3,C2_1.4,C2_1.5,C2_1.6,C2_1.7,C2_1.8,C2_1.9,C2_2.0,C2_2.2,C2_2.4,C2_2.6,C2_2.8,C2_3.0,C2_3.5,C2_4.0,F2_0.5,F2_0.6,F2_0.7,F2_0.8,F2_0.9,F2_1.0,F2_1.1,F2_1.2,F2_1.3,F2_1.4,F2_1.5,F2_1.6,F2_1.7,F2_1.8,F2_1.9,F2_2.0,F2_2.2,F2_2.4,F2_2.6,F2_2.8,F2_3.0,F2_3.5,F2_4.0,H2O_0.5,H2O_0.6,H2O_0.7,H2O_0.8,H2O_0.9,H2O_1.0,H2O_1.1,H2O_1.2,H2O_1.3,H2O_1.4,H2O_1.5,H2O_1.6,H2O_1.7,H2O_1.8,H2O_1.9,H2O_2.0,H2O_2.2,H2O_2.4,H2O_2.6,H2O_2.8,H2O_3.0,H2O_3.5,H2O_4.0,H6_0.5,H6_0.6,H6_0.7,H6_0.8,H6_0.9,H6_1.0,H6_1.1,H6_1.2,H6_1.3,H6_1.4,H6_1.5,H6_1.6,H6_1.7,H6_1.8,H6_1.9,H6_2.0,H6_2.2,H6_2.4,H6_2.6,H6_2.8,H6_3.0,H6_3.5,H6_4.0,N2_0.5,N2_0.6,N2_0.7,N2_0.8,N2_0.9,N2_1.0,N2_1.1,N2_1.2,N2_1.3,N2_1.4,N2_1.5,N2_1.6,N2_1.7,N2_1.8,N2_1.9,N2_2.0,N2_2.2,N2_2.4,N2_2.6,N2_2.8,N2_3.0,N2_3.5,N2_4.0
eng_corr_MP2_SS,-0.023559457508708893,-0.07646176665187557,0.0,-0.04832216946038589,-0.05758545101414834,-0.0932592519550774,-0.09295763218596312,-0.09019504107937693,-0.09023512702753238,-0.09267525420077008,-0.09837891981252313,-0.1078135867609034,-0.12103492486946896,-0.10965213713026065,-0.1074959880879981,-0.10696754196975378,-0.0870776169004599,-0.09587909486713879,-0.106400738353429,-0.118726816529862,-0.11882268002939797,-0.07691529256859922,-0.06746665001280716,-0.059317258154564866,-0.054323383456680405,-0.039013077715626725,-0.032483894940134705,-0.030958876997607757,-0.21801027756466068,-0.20671500651468835,-0.1976308133593203,-0.19250337484880004,-0.19123720944415995,-0.1929688886389288,-0.19666387827080203,-0.20129932370998554,-0.20609612139224803,-0.21059133384954146,-0.21458835253582503,-0.21805743945057526,-0.202108687287379,-0.18598135367393342,-0.17534006281288023,-0.16860048076267534,-0.1607443163288773,-0.15685145886021457,-0.1548916282874434,-0.15393704526542218,-0.1534721148016568,-0.1530604539761043,-0.1529671407257474,-0.08928262949631136,-0.09013955086252405,-0.09218821176979204,-0.09512624079767203,-0.09869339573824198,-0.10268864567041533,-0.1069801971177308,-0.1114682306614593,-0.11612375775859876,-0.1209910490581903,-0.12615114279545897,-0.12818229082248123,-0.11482996509065983,-0.10236753339920607,-0.09212175259173984,-0.08418291893190595,-0.07353486974506525,-0.06723314091423682,-0.058702866834324886,-0.06102857062045622,-0.05959936402224507,-0.050005855064947785,-0.05772500346336054,-0.03391285057960508,-0.031617917461990074,-0.03009624325079883,-0.02910900208224133,-0.028491871111883203,-0.02813561870499909,-0.027966141093337154,-0.027932476288894708,-0.027998568564775714,-0.028136905742486874,-0.02832529334769661,-0.025735996488194732,-0.016482178120675525,-0.010345455684145567,-0.006423669497405152,-0.003979900645032626,-0.0015573542670511966,-0.0006401121938776058,-0.00028028320814757826,-0.00013177256195040027,-6.675900385906436e-05,-0.00029556315606823374,-0.00012065372494683878,-0.1269215448228137,-0.12340794045318448,-0.12408727450029186,-0.12824216705651537,-0.13594748064367315,-0.14774600462118634,-0.16450596324003752,-0.18736770581508905,-0.21763224875688542,-0.25658862438009417,-0.22141152281394835,-0.18994615879759713,-0.16808528662689143,-0.15174659571991844,-0.13832484779863785,-0.12721349894493225,-0.11263441767241007,-0.10527912191632373,-0.10150275031296166,-0.06963131929660538,-0.09832972063680376,-0.09715543739223181,-0.062429507476792545
eng_corr_MP2,-0.14185985875247883,-0.3343585750832553,0.0,-0.17939982175287453,-0.2522973157940013,-0.42749944028380077,-0.4103099707876532,-0.3933654948596398,-0.3906751275013471,-0.3993161272978758,-0.4200282006643369,-0.4536104596806509,-0.49989906149100605,-0.5008259828820439,-0.4963779315425727,-0.501166205210082,-0.459764308415037,-0.49218481336032927,-0.5307801514849535,-0.5760216459750573,-0.5696853135773993,-0.4128412677582577,-0.37486268631764363,-0.3331493368068431,-0.309726837163994,-0.3119358935376386,-0.28864009796826406,-0.2841931515958139,-0.8017426060297501,-0.78685669808103,-0.769890057557223,-0.7637292507208542,-0.7676543088341046,-0.7803673460793933,-0.800425767400332,-0.826181625556808,-0.856284361159287,-0.8897989660942452,-0.9263610344261888,-0.9661474693727832,-0.8724016372337824,-0.7885782609652372,-0.742167069784021,-0.7163557229293752,-0.690116267025457,-0.6787643851487114,-0.6735271510259333,-0.6710998486080351,-0.6699965919607546,-0.669031730621179,-0.6688149233349046,-0.38603653505194413,-0.39007849902582814,-0.3978903632579829,-0.4093337555449569,-0.42385439155447857,-0.44116928447166726,-0.46141194895093474,-0.48461691629569426,-0.5110279317882062,-0.5411004299404643,-0.5752538474113555,-0.5904570808264542,-0.509477843647394,-0.4405065678132796,-0.388467777152559,-0.3514395386554431,-0.30708831813934784,-0.2839548659157092,-0.28093847022867113,-0.26317792076854185,-0.2585862584147567,-0.2566561535662092,-0.2526841880517111,-0.19611807592486394,-0.19037602216353522,-0.1877234196189141,-0.1873406653680794,-0.18878022490913554,-0.1918257387778084,-0.19640433512622404,-0.20252362271822474,-0.2102501819076097,-0.2196982983806488,-0.23101438801064905,-0.2270079623104178,-0.17531246300164516,-0.13406539097578504,-0.10137006513249086,-0.0756610007593379,-0.040588120801855455,-0.021137230025123483,-0.011044513217865795,-0.005908236076037552,-0.003251665789989698,-0.0005759269679974715,-0.00020714715868453196,-0.5430958279705393,-0.5298561278941157,-0.5357037862938162,-0.5533806544544027,-0.5823100895485944,-0.6240201764547644,-0.6807964190557931,-0.7558021406059514,-0.8528739519669677,-0.9758439380036599,-0.8225565043386991,-0.7047040743871926,-0.6323781643076998,-0.5805528648994086,-0.5324257475741998,-0.48599872546214884,-0.4205662564604691,-0.3889192899838998,-0.3741963207864205,-0.38419112844463976,-0.363393832812417,-0.36003043934742734,-0.3624213275235787
eng_corr_IEPA_aa,-0.022634287706797276,-0.05071404098486038,0.0,-0.047302822083249235,-0.049053239572726164,-0.04653777057665561,-0.046369796533609065,-0.04499117001995318,-0.04499234151429383,-0.046175223139781854,-0.04895749303381829,-0.053548100942904096,-0.05993579620337185,-0.05430543984247491,-0.05319128611383212,-0.05286107558594261,-0.043133818206738464,-0.04726780986964478,-0.05207490117459869,-0.05749950723423758,-0.057268262243717206,-0.03799267607810915,-0.0334490691160364,-0.02948863402471373,-0.027040036143037682,-0.019467332112942742,-0.01622048506451236,-0.01544471282236487,-0.10871218496208607,-0.10321865175675836,-0.09871590252785625,-0.09616288720623109,-0.09552578521282258,-0.0963774445100726,-0.09819967662421428,-0.10047540998274349,-0.10282573737442455,-0.10502557911519925,-0.10697562843219588,-0.10865873619222874,-0.10078612730027325,-0.09280427546755415,-0.08751981704567577,-0.08416010855798578,-0.0802222962931343,-0.07826931485554998,-0.07728971475392885,-0.07650490478752955,-0.07673016175329327,-0.07635060448256567,-0.07632357525612096,-0.04455971144470246,-0.04497608083090464,-0.04598423215472439,-0.04743238010482137,-0.04918956234673455,-0.051154211866502555,-0.05325907062353767,-0.05545225237270099,-0.057716005765232704,-0.06006691838268233,-0.06253635651535548,-0.06198266391126981,-0.052063418581431056,-0.05859212967774646,-0.05595524552736875,-0.054015027496409754,-0.021634241456641598,-0.016538666835165357,-0.02928516874728007,-0.011318087038624407,-0.0493672784027438,-0.02495452553573202,-0.008505657862075255,-0.016909471460977647,-0.015757363828397132,-0.014988063514476277,-0.014482569544557353,-0.014158824997489355,-0.013962164650243148,-0.013855405918909687,-0.013812893420317714,-0.013816401624653132,-0.013851965934021394,-0.013908280402626205,-0.01263705011803838,-0.008153017334794945,-0.00514171365473375,-0.0032015054345361075,-0.001986603806350745,-0.0007783121187447018,-0.0003200073700360985,-0.000140133715607515,-6.58847034809226e-05,-3.3379097982667966e-05,-0.00014777545321400121,-6.032586041621861e-05,-0.06337951967651934,-0.06161436413781583,-0.06193083777826836,-0.06396625954731551,-0.06774529934560158,-0.07351105711164793,-0.08164100659322211,-0.09259602392176243,-0.10682474936373529,-0.12462278571763678,-0.10841680932465725,-0.0935102868740246,-0.0829826728215027,-0.07507474884584289,-0.06857314233456681,-0.06317813124237304,-0.05605940061174068,-0.05244508697527077,-0.050582336806410146,-0.03473567677295403,-0.049012979700195955,-0.048431196069695426,-0.03114086140950325
eng_corr_IEPA_ab,-0.11662037615389109,-0.2568985904723363,0.0,-0.13010790321398713,-0.19372305282164895,-0.3320517095032839,-0.3160073964872932,-0.3018466136320658,-0.29886351634407676,-0.30460747238292285,-0.3189610292681047,-0.3417422745824553,-0.37276769583561564,-0.3833397678158006,-0.38090611671112035,-0.38505334156280385,-0.3658589739393832,-0.38672138180804017,-0.41048991291003717,-0.4368805434805553,-0.43152403282447205,-0.32808587423253355,-0.30100816221087406,-0.26990619864793064,-0.25209983024905547,-0.27023406981919007,-0.25414579967799833,-0.25033971658023013,-0.5812059548126091,-0.5784467136761551,-0.5710064237560508,-0.5700730800037571,-0.5752205367551703,-0.5860363098491701,-0.6020049550899372,-0.6222035423997683,-0.6455773084332246,-0.6709219443758456,-0.6971595642835675,-0.7234898318812236,-0.6585878676518465,-0.5984436077894376,-0.5646563994279145,-0.5460120600059675,-0.527527517136156,-0.5199694956869522,-0.5166750921922769,-0.5151795535172041,-0.5145289563134059,-0.5139717600449986,-0.51384845871982,-0.2956270586423304,-0.2986896774334959,-0.3042846518448095,-0.3125579112207295,-0.32318470658170084,-0.33603000781518283,-0.35126890150480294,-0.3688892803882182,-0.38894103293546023,-0.41152131289979305,-0.43655289404767206,-0.44659913428391323,-0.3853694079995602,-0.332955620177967,-0.2933312496405759,-0.26528207635212037,-0.23229647899627698,-0.215641575028778,-0.22108364683749393,-0.20114312755722472,-0.1979890795758866,-0.20557552544152816,-0.1939697928998852,-0.1611026782054922,-0.1575947374597294,-0.156314942804385,-0.1566933650327155,-0.15844109371135395,-0.16143496937488583,-0.1656507703846526,-0.17111109068109243,-0.17786956178581265,-0.18600265697273724,-0.1955934744094141,-0.1950407889000074,-0.1545050496959361,-0.12128477577908856,-0.09357925018216835,-0.0709284639600772,-0.03881960726332748,-0.02044283674292477,-0.01075045088700374,-0.005772792226010873,-0.0031838598590998896,-0.0002803553439049119,-8.649264310259533e-05,-0.4148098036821337,-0.4050681984001461,-0.409951484106661,-0.4229712002442417,-0.4433579933362057,-0.47185257997586194,-0.509428606100445,-0.5573359615507908,-0.6168208399913563,-0.6884075920593253,-0.5859780015566648,-0.5062564595165504,-0.4572677042966649,-0.42196125449165045,-0.38807451571627516,-0.3543449355937211,-0.3055411940170758,-0.28169523032199595,-0.2707904574073455,-0.3122544249940438,-0.26313560616223547,-0.26093592820376554,-0.29790812852823484
eng_corr_IEPA_bb,-0.0008462130613551549,-0.025591646140860333,0.0,-0.0008748975466120203,-0.00839838684117924,,-0.04636979707223901,-0.04499117254154379,-0.044992339685441536,-0.04617523348004438,-0.04895752974179153,-0.05354801554244325,-0.05993564957280923,-0.05430292589820818,-0.0532059586193719,-0.05286288479657544,-0.04313382242687298,-0.0472678129748321,-0.0520748997668453,-0.057499511925898916,-0.05726794660222648,-0.03799232696334217,-0.0334484497534749,-0.02948862391998734,-0.027040039243168962,-0.019467656330408645,-0.016220898274959178,-0.015451315643600283,-0.10871213812232303,,,,,,,,,,,,-0.10078561691203403,-0.09280908640191168,-0.08751960531203334,-0.0841599111698876,-0.08022345065253574,-0.07827240744350758,-0.07729274214670145,-0.07712158095218444,-0.07642987550135687,-0.07639750007855989,-0.07633131091840616,,,,,,,,,,,,-0.06494404323257397,-0.06184759682364134,-0.04313560368801354,-0.03571602482301075,-0.02983540175395335,-0.05168452622389655,-0.05052385991403931,-0.029285865678739517,-0.04956752238238042,-0.0100932315403422,-0.024941996040968018,-0.04908507204730246,,,,,,,,,,,,-0.012637073290581197,-0.008153017339378787,-0.005141712328747281,-0.0032015059431712263,-0.0019866015066841896,-0.0007783121850381707,-0.0003200088521941751,-0.0001401336186092297,-6.588465250731043e-05,-3.337913812291459e-05,-0.0001477755736204047,-6.032581471732162e-05,,,,,,,,,,,-0.10841667513129372,-0.09351022028161955,-0.08298265626628332,-0.07507473445527246,-0.06857317638217622,-0.06317800780813831,-0.0560595133500257,-0.05244513845910702,-0.05058230244045252,-0.03473577792054713,-0.049012977184361914,-0.04843115238604745,-0.03114075652179596
eng_corr_IEPA_OS,-0.11662037615389109,-0.2568985904723363,0.0,-0.13010790321398713,-0.19372305282164895,-0.3320517095032839,-0.3160073964872932,-0.3018466136320658,-0.29886351634407676,-0.30460747238292285,-0.3189610292681047,-0.3417422745824553,-0.37276769583561564,-0.3833397678158006,-0.38090611671112035,-0.38505334156280385,-0.3658589739393832,-0.38672138180804017,-0.41048991291003717,-0.4368805434805553,-0.43152403282447205,-0.32808587423253355,-0.30100816221087406,-0.26990619864793064,-0.25209983024905547,-0.27023406981919007,-0.25414579967799833,-0.25033971658023013,-0.5812059548126091,-0.5784467136761551,-0.5710064237560508,-0.5700730800037571,-0.5752205367551703,-0.5860363098491701,-0.6020049550899372,-0.6222035423997683,-0.6455773084332246,-0.6709219443758456,-0.6971595642835675,-0.7234898318812236,-0.6585878676518465,-0.5984436077894376,-0.5646563994279145,-0.5460120600059675,-0.527527517136156,-0.5199694956869522,-0.5166750921922769,-0.5151795535172041,-0.5145289563134059,-0.5139717600449986,-0.51384845871982,-0.2956270586423304,-0.2986896774334959,-0.3042846518448095,-0.3125579112207295,-0.32318470658170084,-0.33603000781518283,-0.35126890150480294,-0.3688892803882182,-0.38894103293546023,-0.41152131289979305,-0.43655289404767206,-0.44659913428391323,-0.3853694079995602,-0.332955620177967,-0.2933312496405759,-0.26528207635212037,-0.23229647899627698,-0.215641575028778,-0.22108364683749393,-0.20114312755722472,-0.1979890795758866,-0.20557552544152816,-0.1939697928998852,-0.1611026782054922,-0.1575947374597294,-0.156314942804385,-0.1566933650327155,-0.15844109371135395,-0.16143496937488583,-0.1656507703846526,-0.17111109068109243,-0.17786956178581265,-0.18600265697273724,-0.1955934744094141,-0.1950407889000074,-0.1545050496959361,-0.12128477577908856,-0.09357925018216835,-0.0709284639600772,-0.03881960726332748,-0.02044283674292477,-0.01075045088700374,-0.005772792226010873,-0.0031838598590998896,-0.0002803553439049119,-8.649264310259533e-05,-0.4148098036821337,-0.4050681984001461,-0.409951484106661,-0.4229712002442417,-0.4433579933362057,-0.47185257997586194,-0.509428606100445,-0.5573359615507908,-0.6168208399913563,-0.6884075920593253,-0.5859780015566648,-0.5062564595165504,-0.4572677042966649,-0.42196125449165045,-0.38807451571627516,-0.3543449355937211,-0.3055411940170758,-0.28169523032199595,-0.2707904574073455,-0.3122544249940438,-0.26313560616223547,-0.26093592820376554,-0.29790812852823484
eng_corr_IEPA_SS,-0.023480500768152432,-0.07630568712572072,0.0,-0.048177719629861254,-0.0574516264139054,-0.09307554115331122,-0.09273959360584808,-0.08998234256149698,-0.08998468119973536,-0.09235045661982624,-0.09791502277560982,-0.10709611648534734,-0.11987144577618108,-0.1086083657406831,-0.10639724473320403,-0.10572396038251805,-0.08626764063361145,-0.09453562284447689,-0.10414980094144399,-0.1149990191601365,-0.11453620884594368,-0.07598500304145131,-0.0668975188695113,-0.05897725794470107,-0.05408007538620664,-0.03893498844335139,-0.03244138333947154,-0.030896028465965154,-0.2174243230844091,-0.20643730351351672,-0.1974318050557125,-0.19232577441246218,-0.19105157042564516,-0.1927548890201452,-0.19639935324842855,-0.20095081996548697,-0.2056514747488491,-0.2100511582303985,-0.21395125686439176,-0.21731747238445748,-0.20157174421230728,-0.18561336186946584,-0.1750394223577091,-0.16832001972787336,-0.16044574694567004,-0.15654172229905755,-0.1545824569006303,-0.153626485739714,-0.15316003725465013,-0.15274810456112556,-0.1526548861745271,-0.08911942288940491,-0.08995216166180928,-0.09196846430944879,-0.09486476020964274,-0.0983791246934691,-0.10230842373300511,-0.10651814124707534,-0.11090450474540198,-0.11543201153046541,-0.12013383676536465,-0.12507271303071096,-0.12692670714384377,-0.1139110154050724,-0.10172773336575999,-0.0916712703503795,-0.0838504292503631,-0.07331876768053815,-0.06706252674920467,-0.05857103442601959,-0.06088560942100483,-0.05946050994308599,-0.049896521576700034,-0.05759072990937772,-0.033818942921955295,-0.031514727656794264,-0.029976127028952554,-0.028965139089114706,-0.02831764999497871,-0.027924329300486297,-0.027710811837819375,-0.02762578684063543,-0.027632803249306264,-0.027703931868042788,-0.02781656080525241,-0.025274123408619578,-0.016306034674173735,-0.010283425983481032,-0.006403011377707334,-0.003973205313034934,-0.0015566243037828725,-0.0006400162222302737,-0.0002802673342167447,-0.00013176935598823304,-6.675823610558255e-05,-0.0002955510268344059,-0.00012065167513354023,-0.12675903935303867,-0.12322872827563167,-0.12386167555653672,-0.12793251909463102,-0.13549059869120317,-0.14702211422329586,-0.16328201318644422,-0.18519204784352486,-0.21364949872747058,-0.24924557143527357,-0.21683348445595096,-0.18702050715564417,-0.16596532908778602,-0.15014948330111536,-0.13714631871674304,-0.12635613905051135,-0.11211891396176638,-0.10489022543437779,-0.10116463924686267,-0.06947145469350116,-0.09802595688455787,-0.09686234845574287,-0.06228161793129921
eng_corr_IEPA,-0.14010087692204354,-0.33320427759805704,0.0,-0.17828562284384838,-0.25117467923555437,-0.4251272506565951,-0.4087469900931413,-0.3918289561935627,-0.3888481975438121,-0.39695792900274907,-0.41687605204371453,-0.44883839106780266,-0.4926391416117967,-0.4919481335564837,-0.4873033614443244,-0.4907773019453219,-0.45212661457299463,-0.4812570046525171,-0.5146397138514811,-0.5518795626406918,-0.5460602416704157,-0.40407087727398483,-0.36790568108038535,-0.32888345659263174,-0.3061799056352621,-0.3091690582625415,-0.2865871830174699,-0.2812357450461953,-0.7986302778970181,-0.7848840171896718,-0.7684382288117633,-0.7623988544162192,-0.7662721071808154,-0.7787911988693152,-0.7984043083383658,-0.8231543623652553,-0.8512287831820737,-0.8809731026062442,-0.9111108211479593,-0.940807304265681,-0.8601596118641538,-0.7840569696589035,-0.7396958217856235,-0.7143320797338408,-0.687973264081826,-0.6765112179860098,-0.6712575490929072,-0.6688060392569182,-0.667688993568056,-0.6667198646061241,-0.6665033448943471,-0.3847464815317353,-0.38864183909530514,-0.3962531161542583,-0.40742267143037225,-0.42156383127516994,-0.43833843154818797,-0.4577870427518783,-0.4797937851336202,-0.5043730444659257,-0.5316551496651577,-0.561625607078383,-0.573525841427757,-0.49928042340463263,-0.434683353543727,-0.38500251999095536,-0.34913250560248343,-0.3056152466768151,-0.28270410177798266,-0.2796546812635135,-0.26202873697822954,-0.25744958951897257,-0.2554720470182282,-0.2515605228092629,-0.1949216211274475,-0.18910946511652366,-0.18629106983333754,-0.18565850412183021,-0.18675874370633266,-0.18935929867537213,-0.19336158222247196,-0.19873687752172786,-0.2055023650351189,-0.21370658884078003,-0.2234100352146665,-0.220314912308627,-0.17081108437010983,-0.1315682017625696,-0.09998226155987569,-0.07490166927311213,-0.04037623156711035,-0.021082852965155042,-0.011030718221220485,-0.005904561581999106,-0.0032506180952054722,-0.0005759063707393179,-0.00020714431823613556,-0.5415688430351724,-0.5282969266757778,-0.5338131596631978,-0.5509037193388727,-0.5788485920274089,-0.6188746941991579,-0.6727106192868892,-0.7425280093943156,-0.8304703387188268,-0.9376531634945989,-0.8028114860126158,-0.6932769666721945,-0.6232330333844509,-0.5721107377927658,-0.5252208344330183,-0.48070107464423245,-0.4176601079788422,-0.3865854557563737,-0.3719550966542081,-0.381725879687545,-0.36116156304679337,-0.3577982766595084,-0.36018974645953405
eng_corr_SIEPA_aa,-0.022707169255792522,-0.05081942393726868,0.0,-0.04744285102252592,-0.049172528834905346,-0.04662840390404629,-0.046475156549270716,-0.04509446888106888,-0.04511307323386664,-0.04632811209582764,-0.0491657887887334,-0.05384778429229972,-0.06037902948280706,-0.05467520814367993,-0.05357293823061485,-0.05327933017519766,-0.0434419610630353,-0.04772461966038205,-0.052747444677175584,-0.05846684999974379,-0.058272281433731,-0.03824605538211384,-0.03362177979475066,-0.029608689909231333,-0.027136346645652606,-0.019498772399631055,-0.016239853129119863,-0.01547387041064817,-0.10892014301751998,-0.10334560149733102,-0.09881222195543354,-0.09625054239352278,-0.0956180154694671,-0.09648398082388264,-0.09833117135857865,-0.10064762722236426,-0.10304316732628196,-0.10528595389457271,-0.10727777525988266,-0.10900422707520685,-0.10103753861435327,-0.09298138497624839,-0.08766464158813811,-0.08429662735010308,-0.080369085313777,-0.07842227515865557,-0.07744280184533818,-0.07665503319471462,-0.0768867992330515,-0.07650544384209218,-0.0764786216776233,-0.04464064074381166,-0.04506885650279158,-0.046092752126121184,-0.047560929694498696,-0.049342860670713494,-0.05133733444884889,-0.05347736668442805,-0.055711394592885016,-0.05802233660351193,-0.06042811350884726,-0.0629622944068241,-0.06245105270640609,-0.05239207340525933,-0.058870730738449735,-0.05618161796124161,-0.05420730855550028,-0.021673997663960654,-0.016561421844340365,-0.02934801911375056,-0.011332076156341783,-0.049490618958496206,-0.025008261145639102,-0.008518464888293685,-0.01695516175658623,-0.015807144623360185,-0.015044744130895748,-0.014547929049090667,-0.014233818495110313,-0.014047123312450631,-0.013950230402089401,-0.01391720914679738,-0.01392966530080202,-0.01397353127684367,-0.01403743447265262,-0.01274570504992768,-0.00819504475697279,-0.0051568844750748905,-0.003206743035907212,-0.00198838301101332,-0.0007785298439309503,-0.0003200393090911408,-0.0001401394293085624,-6.588592106990684e-05,-3.337940211615092e-05,-0.00014778096946330848,-6.0326798058896086e-05,-0.06346040935474759,-0.06170369487449988,-0.062043027403063764,-0.06411906427001121,-0.06796625430129075,-0.07384695882013284,-0.08217174710549607,-0.09345484840952094,-0.10822374465589585,-0.1268754497737903,-0.10989338371362786,-0.09449296630879751,-0.08370209827435715,-0.0756217579279012,-0.06898922832999164,-0.06349716531043115,-0.05627440927171733,-0.05261981762583892,-0.05074006132865799,-0.03481182889126915,-0.04915856420064907,-0.048572833067410025,-0.031212575243456376
eng_corr_SIEPA_ab,-0.11805644926387177,-0.2578894125238237,0.0,-0.1310555264676347,-0.1946965117207432,-0.3339254443889511,-0.3172910957006169,-0.3031349423733675,-0.30038296972291545,-0.3065145923443387,-0.32136574409267493,-0.3451184747973734,-0.3773884469085334,-0.38856913599289156,-0.38619643976028867,-0.39074593131674945,-0.3702896469109336,-0.3922833764284396,-0.4175498409627779,-0.44583533404159703,-0.4402123932728952,-0.33229928375853973,-0.30457172805678745,-0.27273210019877575,-0.25480834856641466,-0.27213196115641874,-0.2557509845161112,-0.2527053216157897,-0.5831191863840233,-0.5799483873922828,-0.5722096976370441,-0.571207861417518,-0.576407614154836,-0.5873900836371542,-0.6037445555564983,-0.6248068625003909,-0.6498288733355636,-0.6778455564874538,-0.70773900001463,-0.7383257063867845,-0.6659488762581998,-0.6014741096293166,-0.5665111329071725,-0.54764102761916,-0.5293281515781437,-0.5218861621796198,-0.5186151578835938,-0.5171451239954411,-0.5165079739900253,-0.5159559593558878,-0.5158327879703548,-0.296740799407923,-0.2999228140441629,-0.305681316456039,-0.3141779000441506,-0.3251121694340866,-0.33838587813706883,-0.3542261919820937,-0.3726878640242778,-0.3938957357922506,-0.4180147137520684,-0.445010194290973,-0.4561496138771439,-0.39125655842186213,-0.33647796580766637,-0.2955758160696793,-0.2668960238759249,-0.23345550229412904,-0.21668067838272484,-0.22213297386788414,-0.202129143538832,-0.19896893941621988,-0.20656713589811215,-0.19494359426999286,-0.16216658209388696,-0.1587192926482357,-0.15757145736886669,-0.15813486968912166,-0.16011323211057618,-0.16338160708160715,-0.16791771176393266,-0.1737486314318239,-0.18093439276086326,-0.18955918650344233,-0.19971433450679146,-0.19854763072253395,-0.15695233873002226,-0.12271708033830861,-0.09440798003790522,-0.07139633396601792,-0.0389573811928353,-0.020480320360137506,-0.010760545641449834,-0.0057756244410032,-0.003184700959677995,-0.00028036268295205156,-8.64933479901867e-05,-0.41613800192464556,-0.40643037881724264,-0.41159512150254723,-0.42509570377691114,-0.44624321480063744,-0.4759174207066376,-0.5152895250662318,-0.5658676221234993,-0.6291994421065119,-0.7060996168231335,-0.595559957961041,-0.5123026110249403,-0.46242547991860283,-0.4268332702731602,-0.3922810168350933,-0.3575661110609469,-0.30760812366905443,-0.28354181090059866,-0.27263655307372336,-0.3141442831934364,-0.2650170065587445,-0.26282948554453267,-0.2996732603741769
eng_corr_SIEPA_bb,-0.0008462538635912095,-0.025641324148328766,0.0,-0.0008749285548698823,-0.008411207821117171,,-0.04647515712575886,-0.045094471491799126,-0.045113071270600075,-0.046328122646929426,-0.04916582579895619,-0.0538476976926238,-0.06037887993090858,-0.05467265016667847,-0.05358787214804478,-0.05328117355904568,-0.04344196540614892,-0.047724622859536873,-0.0527474431906846,-0.058466854866218824,-0.058271949974403665,-0.0382457014321696,-0.03362115008003999,-0.02960868013710515,-0.0271363511507478,-0.019499096229724122,-0.016240255887629496,-0.015480443635876433,-0.10892014381574415,,,,,,,,,,,,-0.10103753227312726,-0.09298144534038531,-0.08766442102734165,-0.08429642700179024,-0.08037026890974358,-0.07842541644974431,-0.07744587546933158,-0.07727949752948518,-0.07658300823981623,-0.07655289750769512,-0.0764864551962147,,,,,,,,,,,,-0.06540352156237181,-0.06220268544744503,-0.043347154245003766,-0.0358495862458808,-0.029921167478489198,-0.05184013721678639,-0.05066281508735518,-0.029348717162346962,-0.04969349893873993,-0.010106392552675881,-0.02499573357466809,-0.04920476319562017,,,,,,,,,,,,-0.01274572866371166,-0.00819504476177797,-0.005156883139561412,-0.0032067435464730332,-0.0019883807062337985,-0.0007785299102665247,-0.00032004079158279286,-0.00014013933230168547,-6.588587009425711e-05,-3.337944225718022e-05,-0.00014778108985943731,-6.03267523549143e-05,,,,,,,,,,,-0.10989324458197237,-0.09449289803646724,-0.08370208240819849,-0.07562174313381002,-0.06898926283427977,-0.06349704012718607,-0.056274523794285616,-0.05261986957935708,-0.05074002566053222,-0.03481193033104174,-0.04915856163494281,-0.048572788482056255,-0.031212483772058472
