,C,F,H,N,O,C2_0.5,C2_0.6,C2_0.7,C2_0.8,C2_0.9,C2_1.0,C2_1.1,C2_1.2,C2_1.3,C2_1.4,C2_1.5,C2_1.6,C2_1.7,C2_1.8,C2_1.9,C2_2.0,C2_2.2,C2_2.4,C2_2.6,C2_2.8,C2_3.0,C2_3.5,C2_4.0,F2_0.5,F2_0.6,F2_0.7,F2_0.8,F2_0.9,F2_1.0,F2_1.1,F2_1.2,F2_1.3,F2_1.4,F2_1.5,F2_1.6,F2_1.7,F2_1.8,F2_1.9,F2_2.0,F2_2.2,F2_2.4,F2_2.6,F2_2.8,F2_3.0,F2_3.5,F2_4.0,H2O_0.5,H2O_0.6,H2O_0.7,H2O_0.8,H2O_0.9,H2O_1.0,H2O_1.1,H2O_1.2,H2O_1.3,H2O_1.4,H2O_1.5,H2O_1.6,H2O_1.7,H2O_1.8,H2O_1.9,H2O_2.0,H2O_2.2,H2O_2.4,H2O_2.6,H2O_2.8,H2O_3.0,H2O_3.5,H2O_4.0,H6_0.5,H6_0.6,H6_0.7,H6_0.8,H6_0.9,H6_1.0,H6_1.1,H6_1.2,H6_1.3,H6_1.4,H6_1.5,H6_1.6,H6_1.7,H6_1.8,H6_1.9,H6_2.0,H6_2.2,H6_2.4,H6_2.6,H6_2.8,H6_3.0,H6_3.5,H6_4.0,N2_0.5,N2_0.6,N2_0.7,N2_0.8,N2_0.9,N2_1.0,N2_1.1,N2_1.2,N2_1.3,N2_1.4,N2_1.5,N2_1.6,N2_1.7,N2_1.8,N2_1.9,N2_2.0,N2_2.2,N2_2.4,N2_2.6,N2_2.8,N2_3.0,N2_3.5,N2_4.0
eng_corr_MP2_SS,-0.017072604837083404,-0.059931591942640236,0.0,-0.03644698540458055,-0.044377851996705284,-0.07268996446965464,-0.06861362424901224,-0.06780609136091495,-0.0674272860854779,-0.06760100480178939,-0.06850811788646258,-0.0696826475974742,-0.07009460851700214,-0.06937798203472464,-0.05241907424469272,-0.048887845693959125,-0.04634987643818354,-0.04457651762527391,-0.04338849389152402,-0.04254597793497411,-0.041561087163271115,-0.039039688584718055,-0.037313826981156005,-0.036219973050106644,-0.035511769526197653,-0.035052188081367286,-0.03448942560627456,-0.021919125806641855,-0.17491403176799863,-0.16657223863488035,-0.15910490653330392,-0.15440804720984674,-0.15212282739697014,-0.15157416309604752,-0.15210425204313754,-0.15315692705588488,-0.15435964064480456,-0.14555522772591023,-0.13629936082190802,-0.1306258848448107,-0.12705075849739542,-0.12474680499116869,-0.12323355187918608,-0.12222285157298193,-0.1210667725720673,-0.12052055485642571,-0.12024005872347268,-0.12009158288957633,-0.12000751112929312,-0.11991606675921261,-0.11988589232130778,-0.07079397787107043,-0.07048554535273806,-0.0709506311990751,-0.071954990516003,-0.0732935443908672,-0.07481440426500796,-0.07642435110397738,-0.07804555514713457,-0.0796449626739274,-0.07035551931315172,-0.06250659354923294,-0.057191374530043484,-0.05356093433410636,-0.05104315646311619,-0.04926929113847902,-0.04800136785539659,-0.04641309259341621,-0.04555055395414667,-0.04506854359903603,-0.044793313024529845,-0.03786167874723795,-0.03765400661147382,-0.03759383939256403,-0.02561302612768442,-0.023364006209165476,-0.021710349191975464,-0.020455507908770803,-0.0194702106077696,-0.01867154505235056,-0.018004905679154356,-0.017433881854748538,-0.01168317479300851,-0.007232921323436511,-0.004591085893373329,-0.0029758293757535265,-0.0019604460794824217,-0.0013077461831853504,-0.000881561848927745,-0.0006003404554001449,-0.000287839464628636,-0.0001451220540334663,-7.736829755185006e-05,-4.368009021277967e-05,-2.6024247885961842e-05,-8.656475114670332e-06,-3.5447043604140033e-06,-0.10161234313774155,-0.09809292966594282,-0.09676799705011731,-0.09742825169982672,-0.09996769198633011,-0.10443293062319939,-0.11094381265102171,-0.10629383102607023,-0.0970005053155288,-0.0913760991523846,-0.08796280603093597,-0.08567361252813319,-0.08331643004154565,-0.08099255468925823,-0.07909720713988562,-0.07764579197431609,-0.0757195508600565,-0.04980349556773795,-0.07395109436737407,-0.07355658798269246,-0.04698838068579912,-0.04665832544908449,-0.046558571144105845
eng_corr_MP2,-0.103838233924923,-0.26819147443926916,0.0,-0.14026924147098135,-0.19901472340020665,-0.340004454800525,-0.31481773223734477,-0.3036387112559378,-0.2974148574968918,-0.29385711332105313,-0.2907648284401081,-0.28410604093606245,-0.27036607580165817,-0.25347642471578435,-0.2746042477381893,-0.2593117568327359,-0.25001705254569034,-0.2443728535617104,-0.24048986959465007,-0.2359653983125349,-0.22937484231245125,-0.21816227567409396,-0.21416094547541117,-0.21205472645474893,-0.21070673109396676,-0.20975778457156644,-0.20849951496042585,-0.20229149434412846,-0.6508591128355556,-0.6451735911895127,-0.6319083941281044,-0.6248925103569216,-0.6234947224565274,-0.6266852066215608,-0.6333022827226247,-0.6421625114850009,-0.6524310203919041,-0.6169369509726157,-0.5830177935429144,-0.5648788779522262,-0.5544941929581286,-0.5482518556016068,-0.5443564394457128,-0.5418514519728439,-0.5390912053522661,-0.5377832646585461,-0.5371584897381432,-0.5368409496414882,-0.5366781667301737,-0.5364960467712648,-0.5364317026855774,-0.31391926785078034,-0.3136262875277782,-0.31553267670186225,-0.31955230489316294,-0.32509454267540483,-0.3317267647486236,-0.33932873733715707,-0.34762714240507764,-0.3565286408944157,-0.3065082343253136,-0.2695267552382514,-0.24659568454130892,-0.2318564082758877,-0.2221063788307935,-0.21550049381285588,-0.21093257303567148,-0.20542958103608916,-0.20257634057871615,-0.20104522368609354,-0.2002026494344353,-0.1987939221335609,-0.19827032466595435,-0.19812435092622996,-0.15371374907156637,-0.14716439346623073,-0.14259785361675253,-0.13943127497473365,-0.13731020328910043,-0.13602655055574409,-0.13546128928789916,-0.13553711861274148,-0.10753768612981737,-0.08136086964751457,-0.062170900532833265,-0.04760335408677406,-0.03636373657560034,-0.02767411299058653,-0.02099303144960671,-0.015895252720954826,-0.009115262640716992,-0.005266342892660592,-0.00308132168523203,-0.0018302828198023362,-0.0011046299312962554,-0.00033931107208776844,-0.00012306707442267305,-0.44176439707092596,-0.4287401200886971,-0.42662448771877615,-0.4311136128523157,-0.4412798883286227,-0.45722445606695017,-0.4790812239828944,-0.4480104277783603,-0.40276421664120904,-0.3775437737275974,-0.36170184552689033,-0.34674349564384255,-0.3290476873732738,-0.3144044370958574,-0.30438928204228083,-0.29767646060653985,-0.2898536706740604,-0.2807742780448578,-0.2836613704542762,-0.2824185951747986,-0.2740417620780266,-0.27322732344878553,-0.2729940539428007
eng_corr_IEPA_aa,-0.016320279400302756,-0.03988788995738182,0.0,-0.035630595113236976,-0.03787707569321958,-0.03630874208411738,-0.03427151542047972,-0.03386512590751358,-0.03367049676435469,-0.033750212045367184,-0.03419460729034779,-0.034772447019382,-0.0349726986041539,-0.03461323466530689,-0.026164742513710655,-0.024406387505507873,-0.023141166898301965,-0.022256501377699262,-0.021663708542316244,-0.021243115046559617,-0.02075164905315154,-0.01900802227581213,-0.018540889728132774,-0.018044748660344275,-0.01765828894035342,-0.017570906845370802,-0.017220011219903575,-0.010969806098854324,-0.08738453577063045,-0.08323762460418915,-0.07951230363208003,-0.0771652982503791,-0.07602169311251195,-0.07574269860096877,-0.0759987436976788,-0.07651690799968919,-0.07710854379978636,-0.07271882680662921,-0.06810234481292558,-0.06527060867678466,-0.06348346558974888,-0.06232962951176181,-0.06156900235875555,-0.06106000855680428,-0.06047561685048192,-0.0601987956308093,-0.06005807481893696,-0.059996732693927274,-0.05994596009521021,-0.0598948107723358,-0.05987983973979612,-0.03536213637613671,-0.03520414274752552,-0.03543199152101425,-0.035928637432358024,-0.036591587708752316,-0.03734493122022671,-0.038142072171812445,-0.03894406084292134,-0.039734231550903866,-0.029771815261289337,-0.022695390939687202,-0.017929974528657328,-0.014681340748526879,-0.012431347073113422,-0.010847522157462625,-0.009715854659751152,-0.03806327174020825,-0.007523673127165658,-0.007088349044355903,-0.006837456638086518,-0.018910411044089907,-0.018806615333558208,-0.018776530893920812,-0.012788129014684565,-0.011662975662807003,-0.010834717957664948,-0.010205383984470486,-0.009710517577402912,-0.00930877722368813,-0.008972938970432533,-0.008684856257233144,-0.005828457580642909,-0.0036122099639074486,-0.0022940870248137975,-0.0014873794353916115,-0.0009800117736541605,-0.0006537844950846433,-0.0004407419733940881,-0.00030015271094143716,-0.00014391598093797537,-7.255990714083117e-05,-3.8683765085819374e-05,-2.1839668161888426e-05,-1.3011980750595968e-05,-4.328231885925253e-06,-1.7723508600135123e-06,-0.050770292862271735,-0.04900789145889786,-0.04833887971176205,-0.04865854519079443,-0.04991245589569766,-0.052120792464301686,-0.05533811459207785,-0.05302860966581423,-0.0484141628502128,-0.04561611349927779,-0.0439159383591628,-0.04277514128232304,-0.04160096783463606,-0.040442831380443495,-0.03949756391644458,-0.03877306740426224,-0.03781031003285762,-0.024876014008332812,-0.036924812010844604,-0.03672713080955582,-0.023468585867373992,-0.02330356137781134,-0.023253690882026397
eng_corr_IEPA_ab,-0.08632050443832695,-0.20785386681251083,0.0,-0.10344585167840781,-0.15424273163144228,-0.26661141179512565,-0.2457502995797893,-0.23536737391434343,-0.2294488353473554,-0.22565117320972897,-0.22159911603695703,-0.2137829409825559,-0.19974847276830182,-0.1837088021567632,-0.22141770063477165,-0.20982764036994328,-0.20312909495961762,-0.19926761833093595,-0.19655873555502565,-0.1928629076465502,-0.18725835033655364,-0.17850806455444948,-0.1761651586239233,-0.17508555555649952,-0.17439225147292753,-0.17386632954929254,-0.17312973897866674,-0.1797341452936648,-0.4752788093216248,-0.47800412356436534,-0.47228106648148144,-0.4699705213774909,-0.4708435154511675,-0.4745335811915592,-0.48051587588128014,-0.4881483351403322,-0.4969099175343275,-0.4705985567231876,-0.4461578897539714,-0.43374706084812,-0.42691135248197726,-0.422945977585827,-0.4204907376341798,-0.41894473799496496,-0.4172500758309114,-0.41643323038555546,-0.41608221152145924,-0.4159041399983652,-0.41582284711814504,-0.4157299302119341,-0.41569551162266183,-0.2426245959758632,-0.24260048679376678,-0.24399102917325757,-0.24694180622349157,-0.25106344131820474,-0.25606922984607994,-0.2619235630123833,-0.2684195808674044,-0.27548264794135446,-0.23532298728969653,-0.20646534426103352,-0.18895286077446347,-0.17788390066299622,-0.17066667344035044,-0.16583976496196098,-0.16254096084757996,-0.1586253064051315,-0.15663326475898798,-0.15558330978908674,-0.15501552108328331,-0.1605584031380131,-0.16024263710571052,-0.16015687628041778,-0.12764164507402856,-0.12332374495237923,-0.12037290330007022,-0.11840870582204967,-0.1172079622865205,-0.11664562324113895,-0.11665627115792838,-0.1171972739592216,-0.09530137352753634,-0.07382397590047554,-0.05740188003876134,-0.04452276363489596,-0.03434158470106967,-0.02632959774548206,-0.02008973021563933,-0.015282257786728776,-0.008823183177445366,-0.005119785128325177,-0.0030034552559304074,-0.001786424712827726,-0.0010785404233411508,-0.0003306483270572125,-0.00011952155388795817,-0.33957745067848755,-0.33005565514795293,-0.32918321938458583,-0.332886601880868,-0.34033407377710123,-0.35155717955054727,-0.3665336216835765,-0.34055290393328574,-0.3050072412829702,-0.28549884982399476,-0.27305936968050143,-0.26039070359432837,-0.24511868048852242,-0.23285324037698754,-0.22475116162632613,-0.2194837640162395,-0.21354120808868907,-0.2303923265263579,-0.20901646451883146,-0.20814011997405574,-0.22646515926232935,-0.22597820292713203,-0.22584440759259253
eng_corr_IEPA_bb,-0.00072756923109357,-0.019980588596928233,0.0,-0.000764782476121343,-0.006449560123741427,,-0.03427151409455095,-0.033865125059907346,-0.03367049602863506,-0.03375019867662315,-0.03419459710224901,-0.034772440739033385,-0.034972695333966325,-0.034613238954446485,-0.026164698010948232,-0.024406380944425453,-0.023141827489002308,-0.02225725571844258,-0.02166359450721608,-0.02124244510910059,-0.020751517926773298,-0.019982064452474583,-0.018724912001421592,-0.01812709006816533,-0.017804904201581734,-0.017432311329663868,-0.017219956310309245,-0.010932001287101924,-0.08738452326432924,,,,,,,,,-0.07271820655392178,-0.06810232117419003,-0.06527242848877249,-0.06348342162315677,-0.062329393000178646,-0.06156902419001791,-0.061059970671891096,-0.06047561716519152,-0.060198803091950276,-0.06005804887699645,-0.059969579776900026,-0.05993571265442464,-0.05989505826823451,-0.05987983985465061,,,,,,,,,,-0.04045865184192969,-0.03972075263390462,-0.039188331905660054,-0.038815594310769794,-0.03855279232823737,-0.03836562424013559,-0.038231094154069695,-0.008297161635771618,-0.037974973151177815,-0.03792863343661679,-0.03790446326373042,-0.0189104116036102,-0.018806603438271632,-0.018776535436981538,,,,,,,,,-0.005828458052316753,-0.003612211780747346,-0.00229408478239959,-0.001487378784424752,-0.0009800117372384376,-0.0006537844617118625,-0.0004407418906211064,-0.000300152127509405,-0.00014391536427194593,-7.256008802249012e-05,-3.868395078343066e-05,-2.1840238616879857e-05,-1.3012202958609663e-05,-4.328236399159835e-06,-1.7723523824548417e-06,,,,,,,,-0.053028432451822774,-0.04841416113085597,-0.0456161356078265,-0.04391586863402657,-0.0427750704245811,-0.041600849283285175,-0.04044283870973703,-0.03949756858327552,-0.03877305968088919,-0.03781032824871534,-0.02487600121697227,-0.03692480823507427,-0.03672712977285318,-0.02346859363518298,-0.023303560529678566,-0.023253687945682576
eng_corr_IEPA_OS,-0.08632050443832695,-0.20785386681251083,0.0,-0.10344585167840781,-0.15424273163144228,-0.26661141179512565,-0.2457502995797893,-0.23536737391434343,-0.2294488353473554,-0.22565117320972897,-0.22159911603695703,-0.2137829409825559,-0.19974847276830182,-0.1837088021567632,-0.22141770063477165,-0.20982764036994328,-0.20312909495961762,-0.19926761833093595,-0.19655873555502565,-0.1928629076465502,-0.18725835033655364,-0.17850806455444948,-0.1761651586239233,-0.17508555555649952,-0.17439225147292753,-0.17386632954929254,-0.17312973897866674,-0.1797341452936648,-0.4752788093216248,-0.47800412356436534,-0.47228106648148144,-0.4699705213774909,-0.4708435154511675,-0.4745335811915592,-0.48051587588128014,-0.4881483351403322,-0.4969099175343275,-0.4705985567231876,-0.4461578897539714,-0.43374706084812,-0.42691135248197726,-0.422945977585827,-0.4204907376341798,-0.41894473799496496,-0.4172500758309114,-0.41643323038555546,-0.41608221152145924,-0.4159041399983652,-0.41582284711814504,-0.4157299302119341,-0.41569551162266183,-0.2426245959758632,-0.24260048679376678,-0.24399102917325757,-0.24694180622349157,-0.25106344131820474,-0.25606922984607994,-0.2619235630123833,-0.2684195808674044,-0.27548264794135446,-0.23532298728969653,-0.20646534426103352,-0.18895286077446347,-0.17788390066299622,-0.17066667344035044,-0.16583976496196098,-0.16254096084757996,-0.1586253064051315,-0.15663326475898798,-0.15558330978908674,-0.15501552108328331,-0.1605584031380131,-0.16024263710571052,-0.16015687628041778,-0.12764164507402856,-0.12332374495237923,-0.12037290330007022,-0.11840870582204967,-0.1172079622865205,-0.11664562324113895,-0.11665627115792838,-0.1171972739592216,-0.09530137352753634,-0.07382397590047554,-0.05740188003876134,-0.04452276363489596,-0.03434158470106967,-0.02632959774548206,-0.02008973021563933,-0.015282257786728776,-0.008823183177445366,-0.005119785128325177,-0.0030034552559304074,-0.001786424712827726,-0.0010785404233411508,-0.0003306483270572125,-0.00011952155388795817,-0.33957745067848755,-0.33005565514795293,-0.32918321938458583,-0.332886601880868,-0.34033407377710123,-0.35155717955054727,-0.3665336216835765,-0.34055290393328574,-0.3050072412829702,-0.28549884982399476,-0.27305936968050143,-0.26039070359432837,-0.24511868048852242,-0.23285324037698754,-0.22475116162632613,-0.2194837640162395,-0.21354120808868907,-0.2303923265263579,-0.20901646451883146,-0.20814011997405574,-0.22646515926232935,-0.22597820292713203,-0.22584440759259253
eng_corr_IEPA_SS,-0.017047848631396325,-0.05986847855431006,0.0,-0.03639537758935832,-0.04432663581696101,-0.07261748416823476,-0.06854302951503068,-0.06773025096742093,-0.06734099279298975,-0.06750041072199034,-0.0683892043925968,-0.06954488775841539,-0.06994539393812021,-0.06922647361975337,-0.05232944052465889,-0.048812768449933326,-0.04628299438730427,-0.044513757096141846,-0.04332730304953232,-0.042485560155660206,-0.04150316697992484,-0.038990086728286716,-0.03726580172955436,-0.036171838728509605,-0.035463193141935155,-0.03500321817503467,-0.03443996753021282,-0.02190180738595625,-0.1747690590349597,-0.1664752492083783,-0.15902460726416007,-0.1543305965007582,-0.1520433862250239,-0.15148539720193754,-0.1519974873953576,-0.15303381599937838,-0.15421708759957273,-0.14543703336055097,-0.13620466598711561,-0.13054303716555715,-0.12696688721290567,-0.12465902251194046,-0.12313802654877345,-0.12211997922869539,-0.12095123401567344,-0.12039759872275957,-0.12011612369593341,-0.1199663124708273,-0.11988167274963485,-0.11978986904057032,-0.11975967959444672,-0.07072427275227341,-0.07040828549505104,-0.0708639830420285,-0.07185727486471605,-0.07318317541750463,-0.07468986244045342,-0.07628414434362489,-0.07788812168584268,-0.07946846310180773,-0.07023046710321904,-0.06241614357359182,-0.05711830643431738,-0.053496935059296674,-0.05098413940135079,-0.04921314639759822,-0.04794694881382085,-0.04636043337597987,-0.04549864627834348,-0.04501698248097269,-0.04474191990181694,-0.037820822647700106,-0.03761321877182984,-0.03755306633090235,-0.02557625802936913,-0.023325951325614006,-0.021669435915329896,-0.020410767968940972,-0.019421035154805824,-0.01861755444737626,-0.017945877940865065,-0.017369712514466288,-0.011656915632959662,-0.007224421744654794,-0.0045881718072133875,-0.0029747582198163636,-0.001960023510892598,-0.0013075689567965058,-0.0008814838640151945,-0.0006003048384508421,-0.0002878313452099213,-0.0001451199951633213,-7.736771586925003e-05,-4.367990677876828e-05,-2.602418370920563e-05,-8.656468285085088e-06,-3.544703242468354e-06,-0.10154058572454347,-0.09801578291779572,-0.0966777594235241,-0.09731709038158887,-0.09982491179139533,-0.10424158492860337,-0.1106762291841557,-0.106057042117637,-0.09682832398106878,-0.09123224910710429,-0.08783180699318938,-0.08555021170690413,-0.08320181711792124,-0.08088567009018052,-0.0789951324997201,-0.07754612708515143,-0.07562063828157295,-0.04975201522530508,-0.07384962024591887,-0.073454260582409,-0.04693717950255697,-0.046607121907489904,-0.04650737882770897
eng_corr_IEPA,-0.10336835306972328,-0.2677223453668209,0.0,-0.13984122926776613,-0.19856936744840328,-0.3392288959633604,-0.31429332909482,-0.30309762488176434,-0.29678982814034516,-0.2931515839317193,-0.2899883204295538,-0.2833278287409713,-0.26969386670642204,-0.25293527577651653,-0.27374714115943055,-0.2586404088198766,-0.24941208934692188,-0.24378137542707778,-0.23988603860455798,-0.23534846780221041,-0.22876151731647848,-0.2174981512827362,-0.21343096035347764,-0.21125739428500911,-0.2098554446148627,-0.2088695477243272,-0.20756970650887957,-0.20163595267962103,-0.6500478683565845,-0.6444793727727436,-0.6313056737456415,-0.6243011178782492,-0.6228869016761913,-0.6260189783934967,-0.6325133632766378,-0.6411821511397106,-0.6511270051339002,-0.6160355900837386,-0.582362555741087,-0.5642900980136771,-0.5538782396948829,-0.5476050000977675,-0.5436287641829533,-0.5410647172236603,-0.5382013098465849,-0.536830829108315,-0.5361983352173927,-0.5358704524691925,-0.5357045198677799,-0.5355197992525045,-0.5354551912171086,-0.3133488687281366,-0.31300877228881785,-0.31485501221528606,-0.31879908108820765,-0.32424661673570937,-0.33075909228653333,-0.3382077073560082,-0.3463077025532471,-0.3549511110431622,-0.3055534543929156,-0.26888148783462534,-0.24607116720878086,-0.2313808357222929,-0.22165081284170124,-0.2150529113595592,-0.2104879096614008,-0.20498573978111137,-0.20213191103733147,-0.20060029227005943,-0.19975744098510026,-0.1983792257857132,-0.19785585587754034,-0.19770994261132013,-0.1532179031033977,-0.14664969627799324,-0.1420423392154001,-0.13881947379099063,-0.13662899744132634,-0.1352631776885152,-0.13460214909879345,-0.1345669864736879,-0.106958289160496,-0.08104839764513033,-0.061990051845974725,-0.04749752185471232,-0.036301608211962266,-0.027637166702278566,-0.020971214079654524,-0.01588256262517962,-0.009111014522655288,-0.005264905123488498,-0.0030808229717996577,-0.0018301046196064943,-0.0011045646070503563,-0.00033930479534229757,-0.00012306625713042653,-0.44111803640303104,-0.42807143806574866,-0.4258609788081099,-0.43020369226245686,-0.44015898556849653,-0.45579876447915063,-0.4772098508677322,-0.44660994605092275,-0.40183556526403896,-0.376731098931099,-0.3608911766736908,-0.3459409153012325,-0.32832049760644366,-0.31373891046716806,-0.30374629412604626,-0.29702989110139094,-0.289161846370262,-0.280144341751663,-0.28286608476475034,-0.28159438055646474,-0.27340233876488634,-0.27258532483462194,-0.2723517864203015
eng_corr_SIEPA_aa,-0.016344810159905146,-0.039931043483962037,0.0,-0.03568208947218071,-0.03792349967951397,-0.03634496359006462,-0.03430677394572306,-0.03390299326983919,-0.03371354948260909,-0.0338003151194165,-0.03425365436763959,-0.034840581854432506,-0.03504628214721183,-0.034687857423593434,-0.026208484592780926,-0.024443048672088085,-0.023173787306149315,-0.022287036456440746,-0.021693404135315546,-0.021272411053442283,-0.020779802353794976,-0.01902814666832637,-0.01856210388524443,-0.01807009298720381,-0.017683283147066735,-0.017594612962344658,-0.0172445339987646,-0.010978013916743032,-0.08745441838147223,-0.08328580140179241,-0.07955238535447423,-0.07720400420938872,-0.07606140572393039,-0.07578707687833616,-0.0760521209136247,-0.07657845110090813,-0.07717978403532025,-0.07277758724050634,-0.06814966036917783,-0.06531294330800547,-0.06352536301647753,-0.062373368343119164,-0.06161675276113017,-0.0611114114066822,-0.06053337624713257,-0.060260264013812376,-0.06012003343729949,-0.0600598012420192,-0.060009066464563804,-0.05995792511063762,-0.05994293682321648,-0.03539697756197058,-0.03524275673243297,-0.03547529180706334,-0.03597745620177743,-0.036646701640868674,-0.0374070666472119,-0.038211910768715454,-0.03902226665911834,-0.03982152156879171,-0.0298240855246247,-0.022722982501063527,-0.01794574124151207,-0.014691472814508333,-0.012438742705964758,-0.010853566372645904,-0.009721226500728163,-0.038111015315494386,-0.007528440673000604,-0.0070931017827889735,-0.006842213681369849,-0.018930823926185468,-0.01882699496310881,-0.01879690323653392,-0.012806465534687714,-0.011681936736874975,-0.010855045664873308,-0.010227478560310532,-0.009734543280197686,-0.009334725887435115,-0.009000679552662174,-0.008714177299923924,-0.005840434675748987,-0.003616118475923037,-0.002295440230703266,-0.0014878819954741171,-0.000980211909792268,-0.0006538690730761521,-0.00044077939903917467,-0.00030016987103843244,-0.00014391991134005312,-7.256090661071154e-05,-3.8684048129261126e-05,-2.1839757641563215e-05,-1.3012012144713004e-05,-4.328235249522726e-06,-1.7723514127951663e-06,-0.05080616569086019,-0.04904646105595814,-0.04838399097527252,-0.048714102899456546,-0.04998375226451934,-0.0522160744071657,-0.05547048439423319,-0.053145505453593755,-0.04849942820150585,-0.045687446724670816,-0.04398089803944555,-0.04283632336414549,-0.04165784448879983,-0.04049594503082639,-0.03954834765746982,-0.03882269652412429,-0.03785961897210628,-0.024901695020916888,-0.03697544176553984,-0.03677819429791619,-0.023494137173111336,-0.02332911697538189,-0.02327924162116859
eng_corr_SIEPA_ab,-0.0867607614074873,-0.20825982560238548,0.0,-0.1038218852397369,-0.15463663196254274,-0.26730597466946626,-0.2462036396617947,-0.23583217464016604,-0.22998657510612824,-0.22625377961849286,-0.222251923007865,-0.21441593425911937,-0.2002638639051195,-0.18409281768015195,-0.2221620590899431,-0.21041100805930793,-0.20365743480089918,-0.19978687266488773,-0.19709058903282325,-0.1934071626875784,-0.18780245182820757,-0.17911442354991156,-0.1768391489993374,-0.17582643966665507,-0.17518619188843165,-0.1746964497652916,-0.17400044871829165,-0.1803647517268647,-0.4759308060132636,-0.4785961014579602,-0.47280236548755405,-0.4704841344782754,-0.4713717579048309,-0.4751109601651062,-0.4811979368709407,-0.4890052525126072,-0.4980690720229413,-0.47138011502916694,-0.446717939676309,-0.4342527782979626,-0.42744328635999473,-0.42350493628993424,-0.42112277232081785,-0.4196284862458579,-0.41802431106596033,-0.41726258162913593,-0.41691830559109694,-0.416749241721611,-0.41667053012090066,-0.41657985441671025,-0.41654568623759974,-0.24312503115193157,-0.24314041242255574,-0.2445816185000027,-0.24759672144384687,-0.25180005116661996,-0.2569105272605758,-0.26290022074602937,-0.2695715318743247,-0.27686002273455956,-0.2361428501541217,-0.2070164125475017,-0.1894026000621876,-0.17829453660204184,-0.17106260962656156,-0.16623074013553524,-0.1629308193523421,-0.15901617264933862,-0.15702550144407712,-0.15597641137503032,-0.1554090774578805,-0.16093177391160354,-0.16061585688297544,-0.16053005344985585,-0.12809924057958189,-0.1237988578607026,-0.12088522555903797,-0.11897150970901066,-0.11783157595040461,-0.1173389705446094,-0.11742775928653013,-0.1180553357501072,-0.09582813725118886,-0.07411622991701719,-0.057573866919873797,-0.04462434690051865,-0.03440152953785355,-0.02636533820549046,-0.02011087054065412,-0.015294574483331031,-0.008827319478176275,-0.005121188915366396,-0.0030039432380255834,-0.0017865993646048355,-0.001078604530797677,-0.0003306545060659314,-0.0001195223603167491,-0.34015118240647824,-0.3306468273030567,-0.3298561619099401,-0.33368484203769877,-0.34131068769610196,-0.3527860201855288,-0.3681188719472096,-0.34170228009971615,-0.305758837733878,-0.28616492216192996,-0.2737360259244485,-0.26106602238718496,-0.24572810109123647,-0.23340988564140994,-0.22529077027866173,-0.22002970705210748,-0.21413338575471863,-0.23096821279372462,-0.20970953847688703,-0.20886124768944395,-0.2270510549219231,-0.22656669050986125,-0.2264331844948791
eng_corr_SIEPA_bb,-0.0007275960458447005,-0.020000539359539812,0.0,-0.0007648039011306197,-0.006454330499085073,,-0.034306772749243084,-0.03390299245191659,-0.03371354867094472,-0.03380030161154656,-0.03425364405520664,-0.03484057554929031,-0.03504627890257332,-0.03468786180559988,-0.02620843985575384,-0.024443042078346085,-0.023174450797885625,-0.022287794213635616,-0.02169328952991264,-0.021271737682031236,-0.020779670363424457,-0.020010639474489098,-0.018751080158839358,-0.018149344160665735,-0.017828007174049483,-0.017457128636057646,-0.017244479303547475,-0.010941004343283016,-0.08745440536481802,,,,,,,,,-0.07277757191278506,-0.0681496593369025,-0.06531291417792072,-0.06352537430055137,-0.06237341818773041,-0.06161678129726468,-0.06111142228139011,-0.0605333776948999,-0.06026027166152283,-0.06012000661726444,-0.060031763185792945,-0.05999842607893592,-0.05995812292593003,-0.05994293693183792,,,,,,,,,,-0.04053016864271382,-0.039782982016808834,-0.0392453077068964,-0.03886927729048415,-0.038604298749361284,-0.03841564598261975,-0.03828008280624447,-0.008302038202187896,-0.03802208240432106,-0.03797541490766019,-0.037951074529798796,-0.01893082448964401,-0.018826982828060043,-0.01879690775702008,,,,,,,,,-0.005840435152230917,-0.0036161202991454597,-0.002295437984930793,-0.001487881344063567,-0.000980211873420882,-0.0006538690397116,-0.000440779316254563,-0.0003001692875419658,-0.00014391929464170223,-7.256108749750665e-05,-3.868423382966274e-05,-2.1840328101448463e-05,-1.3012234353862478e-05,-4.328239762764836e-06,-1.7723529352375527e-06,,,,,,,,-0.05314532645757668,-0.04849942650682581,-0.04568746897780235,-0.04398082790804311,-0.042836252097054495,-0.04165772521996779,-0.040495952503750016,-0.039548352362729154,-0.038822688833771254,-0.037859637265218474,-0.024901682228700463,-0.036975437979211295,-0.03677819326117729,-0.023494145015562774,-0.023329116095695587,-0.02327923872403999
